Time (s)	TC1 (C)	TC2 (C)	TC3 (C)	TC4 (C)	TC5 (C)
5006,339	85,012	26,115	107,312	136,539	162,479
5007,340	84,912	25,279	107,254	136,187	161,900
5008,339	84,835	25,145	107,169	135,808	161,246
5009,338	84,743	25,149	107,046	135,443	160,645
5010,339	84,697	26,046	107,051	135,055	160,036
5011,340	84,618	26,308	106,996	134,715	159,411
5012,340	84,607	75,717	106,959	134,344	158,897
5013,340	84,500	34,419	106,829	134,040	158,244
5014,340	84,440	27,297	106,790	133,884	157,630
5015,339	84,414	26,534	106,694	153,637	157,082
5016,340	84,304	26,013	106,559	224,996	156,515
5017,339	84,253	26,270	106,554	221,962	155,916
5018,339	84,235	26,502	106,503	227,164	155,402
5019,339	84,226	26,480	106,398	228,019	154,811
5020,338	84,138	26,372	106,329	227,710	154,254
5021,339	84,082	26,333	106,279	219,249	153,758
5022,340	83,925	26,319	106,093	209,704	153,122
5023,339	83,973	26,455	106,061	206,320	152,660
5024,339	83,838	26,351	106,005	204,747	152,088
5025,340	83,843	26,538	105,978	202,667	151,583
5026,340	83,687	26,579	105,836	198,571	151,033
5027,339	83,620	26,599	105,778	198,508	150,473
5028,339	83,520	26,523	105,663	197,198	149,983
5029,340	83,351	26,525	105,615	196,070	149,505
5030,340	83,257	26,428	105,505	194,437	148,968
5031,340	83,125	26,396	105,477	193,348	148,432
5032,339	83,056	26,410	105,405	192,760	147,952
5033,339	83,021	26,354	105,319	191,102	147,475
5034,340	82,978	26,312	105,256	190,275	146,948
5035,340	82,892	26,323	105,143	189,355	146,460
5036,340	82,912	26,316	105,115	189,245	145,967
5037,339	82,803	26,342	105,059	188,509	145,490
5038,339	82,757	26,337	105,018	187,593	144,979
5039,339	82,673	26,300	104,929	186,792	144,545
5040,340	82,601	26,288	104,802	186,355	144,023
5041,340	82,630	26,309	104,803	186,075	143,589
5042,340	82,607	26,303	104,683	185,917	143,124
5043,340	82,513	26,261	104,538	184,829	142,609
5044,339	82,484	26,352	104,551	184,342	142,223
5045,339	82,364	26,316	104,468	183,640	141,715
5046,340	82,350	26,298	104,349	183,691	141,316
5047,340	82,229	26,317	104,277	182,783	140,763
5048,340	82,193	26,355	104,252	182,538	140,304
5049,340	82,194	26,361	104,121	182,246	139,920
5050,339	82,111	26,408	104,058	181,634	139,447
5051,339	82,046	26,432	103,987	181,635	139,062
5052,339	81,981	26,435	103,865	181,618	138,563
5053,340	81,949	26,511	103,838	181,448	138,118
5054,339	81,846	26,551	103,734	181,698	137,752
5055,340	81,748	26,520	103,640	181,393	137,309
5056,339	81,730	26,467	103,594	181,749	136,878
5057,340	81,730	26,410	103,472	181,227	136,447
5058,340	81,627	26,381	103,409	181,170	136,070
5059,339	81,654	26,290	103,323	180,793	135,604
5060,339	81,537	26,244	103,244	180,793	135,221
5061,341	81,455	26,252	103,131	180,783	134,760
5062,339	81,394	26,212	103,075	180,817	134,409
5063,339	81,375	26,227	103,033	180,935	134,010
5064,339	81,296	26,166	102,891	180,670	133,563
5065,339	81,201	26,051	102,804	180,645	133,155
5066,339	81,203	25,996	102,799	180,473	132,843
5067,339	81,164	26,011	102,710	180,882	132,473
5068,340	81,053	25,922	102,637	180,806	132,025
5069,339	81,013	25,975	102,520	181,173	131,618
5070,340	80,969	26,070	102,399	181,087	131,235
5071,340	80,884	26,157	102,370	178,456	130,915
5072,340	80,849	25,932	102,271	176,426	130,520
5073,340	80,755	27,814	102,150	185,146	130,126
5074,339	80,709	26,681	102,093	194,993	129,770
5075,341	80,684	26,071	101,919	200,171	129,352
5076,340	80,551	25,797	101,865	215,448	129,028
5077,340	80,602	25,761	101,822	242,574	128,681
5078,340	80,499	25,648	101,736	298,874	128,293
5079,340	80,451	25,636	101,613	727,789	127,949
5080,340	80,372	25,564	101,503	1933,692	127,578
5081,339	80,421	25,699	101,514	1027,683	127,306
5082,340	80,294	25,622	101,368	1220,298	126,825
5083,340	80,318	25,588	101,301	1567,207	126,486
5084,339	80,187	25,606	101,194	1938,891	126,172
5085,340	80,186	25,593	101,098	2295,066	125,808
5086,340	80,076	25,596	100,989	2294,959	125,488
5087,339	80,139	25,632	100,961	2295,108	125,173
5088,339	80,013	25,599	100,825	2295,078	124,877
5089,341	79,942	25,574	100,764	2295,042	124,461
5090,341	79,930	25,634	100,729	2295,099	124,189
5091,341	79,823	25,563	100,575	2295,058	123,788
5092,341	79,820	25,573	100,517	1030,656	123,470
5093,341	79,731	25,587	100,419	662,157	123,134
5094,339	79,713	25,612	100,350	2049,201	122,838
5095,340	79,620	25,615	100,235	2295,038	122,483
5096,340	79,555	25,598	100,215	2295,079	122,158
5097,339	79,511	25,551	100,065	2295,084	121,858
5098,340	79,437	25,562	99,944	2295,037	121,499
5099,338	79,366	25,571	99,870	2295,065	121,237
5100,341	79,428	25,655	99,853	2295,165	121,012
5101,340	79,379	25,563	99,740	2295,096	120,595
5102,340	79,280	28,766	99,598	1835,502	120,273
5103,340	79,194	31,067	99,485	435,435	119,943
5104,339	79,175	44,530	99,447	434,185	119,661
15950,970	22,801	22,907	22,876	22,979	22,687
15951,984	22,857	22,971	22,927	23,037	22,610
15952,971	22,915	22,946	22,938	23,029	22,675
15953,972	22,894	22,964	22,947	23,028	22,628
15954,969	22,861	22,923	22,954	23,046	22,622
15955,971	22,852	22,971	22,968	23,018	22,615
15956,970	22,843	22,901	22,940	22,996	22,613
15957,972	22,852	22,917	22,927	23,062	22,622
15958,970	22,809	22,899	22,922	22,957	22,637
15959,972	22,777	22,916	22,907	22,979	22,672
15960,971	22,847	22,917	22,999	23,021	22,709
15961,971	22,797	22,935	22,929	23,031	22,742
15962,971	22,867	22,913	22,953	23,025	22,722
15963,971	22,869	22,963	22,972	23,031	22,768
15964,972	22,871	22,897	22,961	22,997	22,755
15965,971	22,796	22,900	22,927	23,023	22,673
15966,973	22,802	22,853	22,937	22,992	22,616
15967,972	22,818	22,873	22,950	23,030	22,531
15968,971	22,850	22,915	22,966	23,003	22,538
15969,971	22,779	22,920	22,911	22,974	22,579
15970,971	22,827	22,954	22,959	23,055	22,651
15971,973	22,834	22,870	22,929	23,003	22,606
15972,972	22,828	22,885	22,915	22,981	22,705
15973,972	22,829	22,911	22,902	22,988	22,726
15974,972	22,866	22,952	22,968	22,988	22,757
15975,972	22,834	22,980	22,959	23,036	22,817
15976,972	22,832	22,953	22,938	23,015	22,811
15977,971	22,820	22,911	23,007	22,978	22,757
15978,972	22,805	22,983	22,943	23,012	22,807
15979,974	22,854	22,964	22,961	23,058	22,810
15980,971	22,826	22,974	22,934	23,072	22,791
15981,972	22,817	22,937	22,939	22,997	22,811
15982,973	22,831	22,990	22,981	23,013	22,827
15983,973	22,803	22,940	22,933	23,000	22,806
15984,972	22,797	22,933	22,989	23,046	22,897
15985,971	22,828	22,897	22,925	23,019	23,006
15986,972	22,796	22,929	22,905	23,017	23,015
15987,973	29,780	30,062	22,969	23,303	22,976
15988,973	50,721	42,262	23,282	23,396	22,912
15989,973	70,420	54,742	23,552	23,659	22,745
15990,972	88,562	67,794	23,971	23,920	22,865
15991,972	104,923	80,778	24,389	24,239	22,773
15992,975	119,992	92,824	25,003	24,146	22,847
15993,973	134,415	103,742	25,424	24,419	22,876
15994,974	147,919	114,008	26,016	24,706	22,914
15995,971	159,233	123,788	26,476	24,675	23,097
15996,972	169,273	133,595	26,851	25,069	23,072
15997,972	178,199	143,134	27,355	25,247	23,175
15998,972	186,267	151,704	27,868	25,118	23,148
15999,973	194,350	159,067	28,320	25,166	23,260
16000,974	202,461	166,000	28,816	25,534	23,232
16001,972	218,859	172,605	29,127	25,454	23,164
16002,972	223,810	178,844	29,538	25,356	23,093
16003,972	224,970	184,687	30,077	25,539	23,231
16004,972	228,361	190,097	30,339	25,460	23,148
16005,973	238,655	195,042	30,711	25,561	23,116
16006,973	250,242	199,892	31,122	25,702	23,316
16007,973	256,601	204,319	31,476	25,723	23,411
16008,972	264,930	210,195	31,930	25,780	23,479
16009,974	285,436	219,949	32,248	25,887	23,222
16010,974	289,759	223,359	32,651	25,980	23,243
16011,973	292,517	226,534	32,923	26,066	23,349
16012,973	296,591	229,742	33,237	26,110	23,331
16013,973	300,296	230,701	33,652	26,216	23,167
16014,973	303,391	234,200	33,993	26,264	22,997
16015,973	306,774	237,250	34,355	26,418	23,044
16016,974	312,295	244,545	34,593	26,408	22,712
16017,974	316,372	250,223	35,036	26,640	22,741
16018,974	321,094	253,413	35,311	26,633	22,875
16019,990	322,199	255,029	35,566	26,669	23,068
16020,973	325,656	257,792	35,904	26,906	23,194
16021,973	330,384	260,181	36,190	26,924	23,202
16022,973	330,828	261,977	36,530	26,812	23,234
16023,973	335,941	262,973	36,858	26,940	23,318
16024,974	339,240	263,716	37,235	27,170	23,500
16025,973	338,958	263,807	37,533	27,175	23,668
16026,973	343,188	266,414	37,741	27,073	23,872
16027,974	346,913	267,106	38,049	27,239	24,048
16028,973	354,199	268,722	38,344	27,289	24,074
16029,973	351,309	269,912	38,699	27,422	23,975
16030,973	352,172	273,327	39,049	27,435	23,769
16031,975	356,842	276,156	39,350	27,486	23,253
16032,974	362,381	276,986	39,640	27,649	23,059
16033,974	348,142	266,046	39,939	27,545	23,010
16034,973	334,988	255,115	40,076	27,513	23,093
16035,974	332,446	250,373	40,092	27,337	23,111
16036,972	325,776	245,526	40,060	27,228	23,234
16037,975	318,813	240,576	39,987	27,110	23,427
16038,973	311,437	235,701	40,007	27,026	23,441
16039,975	302,681	230,994	39,904	26,937	23,121
16040,973	296,435	226,366	39,890	26,828	23,043
16041,974	291,130	222,010	39,825	26,793	22,874
16042,975	286,348	217,816	39,704	26,666	22,948
16043,973	281,704	213,863	39,760	26,631	23,359
16044,973	277,375	210,103	39,646	26,536	23,721
16045,974	273,564	206,402	39,602	26,449	25,047
16046,974	270,159	202,899	39,620	26,503	25,707
16047,974	265,694	199,531	39,567	26,406	25,877
16048,974	261,556	196,271	39,539	26,307	25,420
16049,974	258,260	193,221	39,524	26,313	25,245
16050,974	254,805	190,280	39,598	26,241	25,194
16051,973	251,990	187,493	39,669	26,261	25,182
16052,974	249,068	184,786	39,676	26,241	25,196
16053,973	246,072	182,196	39,736	26,138	25,000
16054,974	244,173	179,731	39,694	26,121	24,699
16055,973	243,124	177,324	39,773	26,064	24,378
16056,974	240,889	175,050	39,797	26,001	23,924
16057,973	238,255	172,910	39,856	26,020	23,736
16058,975	235,660	170,822	39,907	25,971	23,542
16059,974	233,110	168,812	39,936	25,912	23,412
16060,974	230,742	166,909	40,042	25,895	23,444
16061,974	228,429	165,045	40,188	25,914	23,326
16062,974	226,129	163,223	40,206	25,883	23,272
16063,973	223,954	161,518	40,328	25,889	23,293
16064,973	221,861	159,846	40,429	25,868	23,361
16065,974	219,730	158,207	40,475	25,835	23,488
16066,974	217,723	156,660	40,565	25,803	23,607
16067,975	215,718	155,170	40,650	25,813	23,741
16068,974	213,760	153,672	40,766	25,735	23,718
16069,975	211,895	152,261	40,848	25,775	23,705
16070,973	209,984	150,803	40,863	25,744	23,628
16071,974	208,149	149,496	41,063	25,758	23,576
16072,974	206,435	148,197	41,095	25,777	23,521
16073,975	204,586	146,944	41,191	25,741	23,480
16074,974	202,845	145,659	41,237	25,696	23,478
16075,974	201,168	144,477	41,440	25,765	23,527
16076,975	199,487	143,303	41,500	25,755	23,542
16077,973	197,838	142,157	41,661	25,712	23,543
16078,974	196,205	141,027	41,732	25,686	23,463
16079,974	194,642	139,941	41,924	25,751	23,393
16080,976	193,049	138,884	41,974	25,683	23,344
16081,975	191,518	137,887	42,097	25,710	23,317
16082,975	189,987	136,867	42,139	25,698	23,291
16083,976	188,512	135,841	42,307	25,705	23,301
16084,975	187,074	134,868	42,398	25,725	23,363
16085,974	185,585	133,972	42,487	25,722	23,370
16086,974	184,236	133,014	42,628	25,713	23,330
16087,975	182,911	132,157	42,760	25,705	23,414
16088,973	181,527	131,267	42,836	25,706	23,385
16089,975	180,166	130,426	42,968	25,746	23,399
16090,975	178,825	129,524	43,000	25,716	23,386
16091,973	177,587	128,771	43,219	25,787	23,424
16092,975	176,343	127,914	43,297	25,736	23,432
16093,975	175,060	127,166	43,412	25,792	23,356
16094,976	173,783	126,366	43,487	25,739	23,430
16095,974	172,623	125,577	43,541	25,799	23,708
16096,974	171,377	124,822	43,657	25,779	23,788
16097,974	170,243	124,134	43,761	25,848	23,927
16098,974	169,075	123,424	43,904	25,758	23,783
16099,975	167,951	122,757	44,038	25,831	23,700
16100,974	166,811	122,030	44,122	25,912	23,624
16101,974	165,637	121,289	44,168	25,861	23,435
16102,976	164,590	120,630	44,279	25,894	23,368
16103,976	163,507	119,933	44,379	25,931	23,310
16104,974	162,449	119,357	44,444	25,942	23,312
16105,974	161,379	118,739	44,596	25,959	23,297
16106,975	160,306	118,105	44,665	25,938	23,293
16107,974	159,279	117,489	44,793	25,958	23,271
16108,975	158,280	116,857	44,871	25,999	23,289
16109,975	157,282	116,327	44,957	25,998	23,347
16110,975	156,258	115,681	44,995	26,036	23,322
16111,975	155,261	115,181	45,165	26,088	23,322
16112,974	154,252	114,533	45,212	26,035	23,338
16113,975	153,274	113,982	45,268	26,082	23,354
16114,974	152,287	113,441	45,378	26,057	23,359
16115,978	151,281	112,829	45,413	26,078	23,271
16116,975	150,326	112,321	45,514	26,143	23,305
16117,976	149,411	111,843	45,623	26,152	23,250
16118,975	148,441	111,269	45,687	26,193	23,246
16119,974	147,551	110,813	45,806	26,232	23,280
16120,975	146,642	110,282	45,855	26,227	23,202
16121,974	145,680	109,742	45,935	26,252	23,147
16122,974	144,788	109,239	45,983	26,263	23,104
16123,976	143,988	108,790	46,087	26,335	23,124
16124,976	143,106	108,272	46,163	26,339	23,092
16125,976	142,220	107,824	46,201	26,357	23,113
16126,975	141,428	107,404	46,270	26,369	23,109
16127,973	140,554	106,886	46,351	26,445	23,052
16128,974	139,711	106,430	46,459	26,443	23,023
16129,975	138,854	106,008	46,486	26,430	22,884
16130,975	138,088	105,575	46,608	26,501	22,853
16131,975	137,285	105,130	46,601	26,497	22,867
16132,976	136,436	104,732	46,718	26,583	22,893
16133,974	135,614	104,269	46,720	26,536	22,856
16134,975	134,856	103,848	46,826	26,636	22,876
16135,974	134,139	103,411	46,824	26,621	22,866
16136,975	133,359	103,013	46,974	26,717	22,988
16137,976	132,543	102,557	46,885	26,640	22,934
16138,975	131,854	102,155	46,988	26,690	22,997
16139,975	131,097	101,669	47,092	26,716	22,961
16140,975	130,359	101,342	47,151	26,735	23,035
16141,975	129,672	100,926	47,138	26,801	23,009
16142,975	128,924	100,489	47,215	26,792	22,977
16143,976	128,195	100,135	47,325	26,837	23,015
16144,976	127,527	99,748	47,288	26,836	23,005
16145,975	126,873	99,398	47,390	26,897	23,017
16146,976	126,197	99,028	47,444	26,897	23,005
16147,975	125,464	98,609	47,535	26,943	23,061
16148,975	124,836	98,246	47,761	27,034	23,243
16149,975	124,185	97,917	47,859	27,114	23,286
16150,974	123,534	97,531	47,855	27,152	23,342
16151,976	122,877	97,242	47,942	27,204	23,365
16152,975	122,221	96,901	47,967	27,222	23,404
16153,976	121,568	96,528	48,003	27,193	23,247
16154,975	120,963	96,256	48,146	27,245	23,442
16155,976	120,411	95,955	48,329	27,308	23,305
16156,975	119,811	95,648	48,391	27,350	23,242
16157,975	119,273	95,456	48,471	27,455	23,337
16158,974	118,636	95,133	48,476	27,395	23,287
16159,976	118,083	94,905	48,497	27,439	23,224
16160,975	117,554	94,730	48,582	27,502	23,096
16161,976	116,957	94,408	48,549	27,542	22,902
16162,976	116,524	94,208	48,624	27,558	22,772
16163,976	115,989	93,987	48,643	27,512	22,581
16164,974	115,476	93,774	48,699	27,632	22,629
16165,976	115,102	93,557	48,779	27,665	22,616
16166,976	114,694	93,363	48,798	27,641	22,536
16167,975	114,283	93,141	48,850	27,712	22,531
16168,976	113,894	92,980	48,972	27,755	22,616
16169,976	113,385	92,679	48,917	27,747	22,528
16170,976	113,027	92,507	49,005	27,798	22,835
16171,976	112,638	92,282	48,953	27,904	22,998
16172,976	112,241	92,087	48,875	27,880	22,920
16173,976	111,878	91,891	48,971	27,926	22,978
16174,975	111,570	91,715	48,995	27,948	23,077
16175,976	111,228	91,500	49,068	27,961	23,003
16176,976	110,750	91,227	48,956	27,964	22,985
16177,975	110,462	91,038	49,131	28,067	23,080
16178,976	110,103	90,794	49,038	27,991	22,978
16179,977	109,756	90,593	48,990	28,046	22,986
16180,976	109,432	90,389	49,009	28,094	22,978
16181,976	109,133	90,102	49,034	28,096	22,914
16182,976	108,818	89,865	49,002	28,119	22,769
16183,975	108,476	89,585	49,024	28,176	22,776
16184,976	108,149	89,282	49,015	28,156	22,751
16185,974	108,219	112,449	50,425	28,320	22,741
16186,975	107,979	124,960	56,927	28,685	22,643
16187,977	107,827	131,540	66,247	29,308	22,555
16188,976	107,676	140,554	76,626	29,991	22,660
16189,975	107,797	150,159	87,348	30,605	22,778
16190,976	107,607	159,179	97,899	31,433	22,753
16191,976	107,588	167,619	108,104	31,996	22,830
16192,978	107,609	174,822	118,151	32,845	22,902
16193,975	107,309	180,571	127,633	33,238	22,842
16194,975	107,389	188,651	137,486	33,778	22,908
16195,976	107,314	196,421	147,402	34,337	22,911
16196,977	107,151	202,136	155,966	34,949	22,951
16197,977	106,847	210,952	163,739	35,321	22,973
16198,976	106,909	215,757	171,217	35,808	22,902
16199,976	106,722	220,794	178,454	36,360	22,945
16200,974	106,918	226,727	185,321	36,851	22,914
16201,977	106,619	231,879	191,773	37,308	22,724
16202,977	106,476	237,745	198,263	37,829	22,754
16203,977	106,251	241,186	204,986	38,171	22,740
16204,975	106,128	246,426	210,649	38,747	22,966
16205,976	105,931	252,537	215,551	39,143	22,830
16206,976	106,051	256,265	219,969	39,624	22,776
16207,975	105,952	260,487	224,273	40,162	22,920
16208,975	105,874	263,947	228,474	40,660	22,881
16209,976	105,718	265,978	232,316	41,049	22,859
16210,976	105,930	269,882	236,088	41,675	22,874
16211,976	105,900	273,096	239,319	42,022	22,850
16212,977	105,599	276,320	242,411	42,425	22,953
16213,977	105,293	271,821	259,969	42,874	23,282
16214,977	105,574	274,911	275,942	43,434	23,411
16215,976	105,573	275,141	277,320	43,890	23,215
16216,976	105,665	276,206	277,189	44,315	23,147
16217,975	105,571	276,464	271,442	44,772	22,942
16218,977	105,638	283,279	272,849	45,383	22,883
16219,977	105,532	286,767	278,063	45,741	22,921
16220,976	105,569	285,787	276,107	46,231	22,933
16221,977	105,651	287,291	285,068	46,812	23,033
16222,977	105,718	288,668	284,233	47,233	22,979
16223,975	105,793	285,502	285,967	47,781	23,037
16224,977	105,925	293,623	287,243	48,369	23,120
16225,977	105,935	291,711	283,802	48,915	23,283
16226,976	105,992	296,248	290,545	49,373	23,241
16227,977	106,223	297,231	292,532	49,760	23,458
16228,976	106,240	298,908	292,812	50,407	23,696
16229,977	106,477	301,587	298,998	50,954	23,852
16230,976	106,579	297,977	305,793	51,316	24,017
16231,977	106,687	303,377	307,833	51,846	24,151
16232,977	106,788	299,991	307,494	52,423	24,013
16233,978	106,994	298,170	303,025	52,930	23,783
16234,977	107,250	305,114	308,914	53,382	23,838
16235,977	107,398	303,007	307,442	53,968	23,858
16236,976	107,485	307,353	314,581	54,564	23,819
16237,976	107,714	307,662	310,743	55,134	23,993
16238,976	107,970	312,182	320,041	55,673	24,066
16239,976	108,205	310,092	314,160	56,176	24,052
16240,977	108,319	312,390	320,261	56,609	23,861
16241,977	108,594	314,239	322,013	57,289	23,815
16242,978	108,782	316,047	320,297	57,711	23,934
16243,977	108,971	315,220	318,172	58,261	24,210
16244,978	109,285	313,206	320,933	58,779	24,468
16245,977	109,428	316,894	329,287	59,282	24,672
16246,976	109,721	318,037	325,046	59,877	24,749
16247,976	110,001	319,841	326,544	60,395	24,686
16248,977	110,360	321,551	325,076	61,015	24,507
16249,977	110,448	321,150	334,178	61,300	24,322
16250,977	110,933	323,823	327,667	62,067	24,313
16251,976	111,134	325,037	326,339	62,431	24,217
16252,977	111,375	324,337	332,831	62,869	24,838
16253,977	111,666	324,409	332,170	63,356	25,045
16254,977	111,973	328,647	338,448	63,946	25,258
16255,977	112,322	326,963	338,152	64,468	25,202
16256,976	112,756	328,644	334,387	65,039	25,184
16257,977	112,855	327,530	339,267	65,653	25,141
16258,977	113,295	328,242	343,680	66,241	25,103
16259,978	113,850	329,596	344,435	66,758	25,047
16260,977	114,126	329,261	339,969	67,391	24,964
16261,976	114,205	333,946	341,408	67,781	25,020
16262,978	114,631	335,311	340,645	68,413	25,044
16263,976	115,005	331,920	349,552	68,958	25,100
16264,976	115,514	333,563	346,656	69,522	25,178
16265,977	115,758	332,858	340,747	69,995	25,208
16266,977	115,966	337,609	345,147	70,688	25,257
16267,979	116,659	342,891	350,311	71,159	25,404
16268,977	116,683	335,508	341,407	71,693	25,462
16269,976	117,154	339,098	350,550	72,261	25,397
16270,976	117,494	339,850	351,001	72,560	24,552
16271,976	117,850	338,942	354,362	73,094	24,390
16272,976	118,085	339,069	348,388	73,720	24,280
16273,977	118,699	337,601	350,715	74,125	24,223
16274,976	119,017	345,579	349,157	74,721	24,272
16275,977	119,240	343,755	348,397	75,325	24,264
16276,978	119,702	343,817	356,174	75,855	24,162
16277,977	120,172	346,218	351,063	76,489	24,232
16278,978	120,706	345,521	352,306	77,064	24,206
16279,978	121,016	346,224	353,818	77,574	24,106
16280,978	121,469	348,038	356,752	78,122	24,121
16281,978	121,879	345,106	354,119	78,659	24,200
16282,978	122,243	349,675	358,425	79,258	24,166
16283,977	122,781	346,862	351,826	79,798	24,235
16284,978	123,164	342,341	357,977	80,336	24,175
16285,977	123,753	346,627	355,433	80,922	24,275
16286,978	123,764	353,401	365,615	81,446	24,247
16287,978	124,266	342,096	351,384	81,966	24,242
16288,978	124,565	326,812	339,762	82,396	24,410
16289,977	124,893	324,077	336,657	82,680	24,476
16290,978	125,176	320,813	333,476	82,796	24,526
16291,977	125,437	317,196	329,987	82,861	24,490
16292,977	125,699	313,499	326,172	82,982	24,557
16293,978	125,855	309,705	322,229	83,063	24,595
16294,978	126,005	305,898	318,235	83,049	24,515
16295,978	126,275	302,252	314,443	83,096	24,467
16296,978	126,599	298,658	310,704	83,105	24,512
16297,978	126,796	295,112	306,911	83,090	24,505
16298,977	127,012	291,633	303,169	83,079	24,569
16299,978	127,344	288,338	299,526	83,174	24,597
16300,977	127,549	285,108	296,001	83,168	24,590
16301,978	127,706	281,912	292,495	83,107	24,544
16302,978	127,940	278,815	289,152	83,147	24,624
16303,978	128,165	275,966	285,881	83,178	24,741
16304,978	128,393	273,102	282,631	83,150	24,765
16305,978	128,642	270,428	279,498	83,142	24,749
16306,977	128,909	267,718	276,440	83,107	24,822
16307,977	129,149	265,084	273,465	83,078	24,937
16308,976	129,334	262,589	270,543	83,082	25,063
16309,977	129,555	260,107	267,715	82,980	25,194
16310,976	129,719	257,781	265,008	83,005	25,295
16311,978	129,970	255,488	262,328	82,899	25,186
16312,978	130,046	253,220	259,732	82,928	25,278
16313,978	130,182	251,065	257,136	82,856	25,487
16314,977	130,424	248,916	254,628	82,814	25,902
16315,978	130,648	246,992	252,275	82,871	26,082
16316,977	130,820	244,984	249,886	82,808	26,359
16317,977	131,016	243,115	247,635	82,777	26,592
16318,980	131,110	241,188	245,355	82,677	26,490
16319,978	131,385	239,414	243,226	82,724	26,470
16320,977	131,565	237,673	241,061	82,676	26,419
16321,978	131,743	236,028	239,072	82,711	26,597
16322,978	131,878	234,277	237,057	82,726	26,536
16323,978	132,034	232,729	235,196	82,746	26,487
16324,979	132,178	231,073	233,279	82,694	26,671
16325,978	132,319	229,515	231,442	82,648	26,655
16326,979	132,488	228,073	229,711	82,697	26,632
16327,979	132,565	226,561	227,937	82,706	26,482
16328,977	132,723	225,167	226,246	82,686	26,435
16329,978	132,788	223,734	224,617	82,732	26,450
16330,979	133,018	222,385	223,039	82,700	26,515
16331,977	133,094	221,005	221,458	82,713	26,524
16332,976	133,166	219,730	219,927	82,726	26,579
16333,978	133,261	218,339	218,376	82,733	26,584
16334,976	133,411	217,082	216,865	82,721	26,552
16335,977	133,529	215,884	215,454	82,734	26,563
16336,976	133,535	214,610	214,037	82,767	26,536
16337,979	133,657	213,508	212,653	82,768	26,593
16338,978	133,816	212,320	211,305	82,813	26,666
16339,979	133,922	211,175	209,946	82,828	26,765
16340,978	134,051	210,081	208,620	82,841	26,776
16341,978	134,108	208,923	207,300	82,834	26,782
16342,979	134,194	207,826	206,132	82,885	26,850
16343,978	134,276	206,743	204,805	82,926	26,812
16344,978	134,317	205,652	203,503	82,886	26,709
16345,979	134,401	204,655	202,378	82,892	26,660
16346,978	134,399	203,664	201,214	82,953	26,746
16347,978	134,449	202,604	200,022	82,917	26,833
16348,977	134,532	201,615	198,884	82,962	26,848
16349,978	134,639	200,647	197,775	82,935	26,898
16350,977	134,722	199,732	196,664	82,936	26,838
16351,978	134,820	198,785	195,563	83,010	26,899
16352,978	134,808	197,828	194,526	83,025	26,874
16353,977	134,842	196,925	193,452	83,041	26,792
16354,978	134,899	195,983	192,362	83,018	26,671
16355,978	134,948	195,148	191,439	83,054	26,639
16356,979	135,014	194,217	190,431	83,140	26,654
16357,978	135,054	193,306	189,446	83,082	26,719
16358,979	135,085	192,469	188,481	83,138	26,834
16359,978	135,162	191,637	187,466	83,131	26,918
16360,978	135,151	190,789	186,520	83,153	27,092
16361,978	135,234	189,978	185,610	83,172	27,169
16362,978	135,317	189,135	184,669	83,226	27,233
16363,978	135,298	188,293	183,719	83,206	27,257
16364,977	135,295	187,540	182,845	83,292	27,353
16365,979	135,354	186,750	182,029	83,280	27,398
16366,979	135,409	185,960	181,129	83,278	27,384
16367,979	135,419	185,201	180,243	83,276	27,367
16368,977	135,423	184,528	179,455	83,254	27,355
16369,979	135,440	183,774	178,655	83,315	27,377
16370,978	135,455	183,001	177,862	83,326	27,486
16371,978	135,443	182,271	176,958	83,292	27,464
16372,978	135,422	181,521	176,182	83,291	27,473
16373,978	135,416	180,778	175,370	83,256	27,436
16374,978	135,477	180,144	174,628	83,320	27,509
16375,978	135,466	179,336	173,828	83,305	27,483
16376,979	135,508	178,698	173,048	83,311	27,588
16377,978	135,520	177,999	172,339	83,345	27,620
16378,979	135,546	177,328	171,620	83,404	27,704
16379,978	135,514	176,558	170,841	83,333	27,668
16380,979	135,522	175,894	170,081	83,337	27,698
16381,979	135,429	175,285	169,338	83,329	27,669
16382,978	135,456	174,647	168,716	83,388	27,694
16383,977	135,512	174,062	168,053	83,486	27,794
16384,978	135,465	173,358	167,274	83,429	27,769
16385,979	135,529	172,757	166,614	83,500	27,640
16386,978	135,401	172,078	165,887	83,356	27,490
16387,978	135,346	171,461	165,167	83,417	27,469
16388,977	135,300	170,902	164,575	83,462	27,435
16389,978	135,302	170,268	163,934	83,456	27,344
16390,979	135,309	169,649	163,230	83,516	27,382
16391,977	135,259	169,077	162,543	83,469	27,489
16392,978	135,216	168,408	161,838	83,473	27,509
16393,978	135,190	167,902	161,272	83,525	27,595
16394,979	135,204	167,270	160,651	83,484	27,549
16395,977	135,155	166,689	160,024	83,523	27,642
16396,979	135,071	166,083	159,351	83,503	27,639
16397,979	135,047	165,566	158,785	83,535	27,739
16398,979	134,999	164,983	158,168	83,519	27,840
16399,979	134,905	164,441	157,547	83,502	27,869
16400,979	134,824	163,871	156,941	83,481	27,903
16401,978	134,817	163,365	156,386	83,498	27,984
16402,979	134,706	162,764	155,758	83,473	27,944
16403,979	134,688	162,317	155,228	83,543	28,071
16404,979	134,675	161,687	154,637	83,502	27,966
16405,978	134,619	161,218	154,088	83,537	28,010
16406,979	134,596	160,658	153,475	83,503	27,987
16407,979	134,572	160,135	152,939	83,538	27,931
