Time (s),TC1 (C),TC2 (C),TC3 (C),TC4 (C),TC5 (C)
876.00,94.960,26.176,119.348,111.623,107.406
877.00,94.839,26.084,119.164,111.313,107.080
878.00,94.832,26.230,119.042,111.092,105.606
879.00,94.752,25.782,118.885,110.757,100.970
880.00,94.769,25.555,118.753,110.431,96.517
881.00,94.794,25.558,118.634,110.074,94.900
882.00,94.654,25.552,118.414,109.754,94.121
883.00,94.696,25.917,118.206,109.431,93.785
884.00,94.528,25.404,118.179,111.159,97.154
885.00,94.450,25.958,118.322,213.060,114.290
886.00,94.487,26.739,118.380,132.925,127.958
887.00,94.456,26.597,118.541,143.603,137.016
888.00,94.242,25.495,118.512,156.084,146.442
889.00,94.495,25.734,118.436,168.578,157.744
890.00,94.276,25.901,118.502,178.826,167.292
891.00,94.246,25.508,118.529,185.509,176.029
892.00,94.298,25.529,118.531,193.830,184.311
893.00,93.913,25.224,118.362,202.239,191.713
894.00,94.279,25.389,118.504,210.281,201.690
895.00,93.996,25.479,118.495,217.091,222.312
896.00,94.184,25.513,118.562,222.863,231.779
897.00,94.196,25.810,118.520,227.900,240.445
898.00,94.048,25.748,118.299,232.635,226.908
899.00,94.084,60.412,118.319,236.680,228.927
900.00,94.315,59.322,118.369,240.379,234.245
901.00,93.900,56.103,118.172,243.806,238.863
902.00,93.887,56.162,118.159,246.549,258.874
903.00,93.967,55.927,118.169,249.440,273.786
904.00,93.885,45.124,118.195,252.218,278.328
905.00,93.605,44.782,118.035,254.670,282.826
906.00,93.699,44.529,117.778,257.191,287.298
907.00,93.493,44.591,117.810,259.547,291.047
908.00,93.598,44.508,117.993,261.871,292.673
909.00,93.663,44.329,117.913,264.020,298.630
910.00,93.695,44.241,117.916,266.124,311.868
911.00,93.463,44.025,117.812,268.239,316.783
912.00,93.458,43.738,117.561,269.946,317.724
913.00,93.274,43.426,117.686,271.824,319.123
914.00,93.435,43.224,117.500,273.716,329.790
915.00,93.268,42.901,117.587,275.452,333.708
916.00,93.365,43.206,117.565,277.107,335.738
917.00,93.389,54.879,117.354,278.852,340.516
918.00,93.191,57.772,117.559,280.325,340.892
919.00,93.359,40.268,117.201,281.826,345.230
920.00,93.119,25.629,117.389,283.353,345.757
921.00,93.278,25.174,117.027,284.912,347.620
922.00,93.094,25.142,117.153,286.381,349.923
923.00,93.322,25.428,117.166,287.776,353.034
924.00,93.175,25.058,117.039,289.639,355.303
925.00,93.104,25.183,117.112,290.962,357.965
926.00,93.014,25.257,117.045,292.493,360.363
927.00,92.845,25.290,116.856,294.159,358.493
928.00,92.884,25.358,116.732,295.413,364.751
929.00,92.841,25.077,116.850,296.832,364.034
930.00,92.654,25.150,116.702,297.656,367.395
931.00,92.746,24.898,116.751,299.386,371.657
932.00,92.676,25.215,116.721,300.500,368.483
933.00,92.674,25.190,116.394,296.178,341.258
934.00,92.567,26.985,116.157,291.056,339.114
935.00,92.523,26.493,115.917,286.219,334.309
936.00,92.437,25.358,115.762,281.571,330.205
937.00,92.362,25.218,115.544,276.929,326.420
938.00,92.335,25.191,115.418,272.461,322.274
939.00,92.264,25.578,115.237,268.045,317.854
940.00,92.218,25.566,115.033,263.860,313.996
941.00,92.127,25.493,114.843,259.858,310.494
942.00,92.030,25.498,114.668,255.972,307.159
943.00,91.993,25.507,114.552,252.274,303.967
944.00,91.910,25.435,114.442,248.811,300.839
945.00,91.830,25.434,114.309,245.470,298.553
946.00,91.783,25.399,114.182,242.280,293.861
947.00,91.725,25.142,114.071,239.219,288.963
948.00,91.638,25.221,113.946,236.234,286.310
949.00,91.571,25.032,113.821,233.423,283.338
950.00,91.484,24.929,113.761,230.730,280.160
951.00,91.506,24.907,113.695,228.288,277.665
952.00,91.403,24.765,113.565,225.767,275.161
953.00,91.301,24.642,113.416,223.327,272.778
954.00,91.328,24.705,113.375,221.051,270.691
955.00,91.226,24.613,113.238,218.849,268.377
956.00,91.220,24.699,113.200,216.832,266.325
957.00,91.162,24.700,113.056,214.717,264.146
958.00,91.131,24.718,113.034,212.760,262.810
959.00,91.015,24.753,112.902,210.903,263.366
960.00,90.958,24.693,112.777,209.035,261.838
961.00,90.988,24.714,112.809,207.332,260.065
962.00,90.892,24.806,112.648,205.640,258.127
963.00,90.791,25.002,112.582,203.980,256.228
964.00,90.740,24.910,112.512,202.328,254.347
965.00,90.626,24.845,112.424,200.763,252.540
966.00,90.581,24.603,112.353,199.233,250.819
967.00,90.532,24.602,112.295,197.756,249.077
968.00,90.436,24.571,112.224,196.311,247.371
969.00,90.296,24.593,112.168,194.900,245.726
970.00,90.319,24.602,112.127,193.602,244.108
971.00,90.253,24.555,112.020,192.287,242.526
972.00,90.116,24.538,111.944,190.924,240.948
973.00,90.033,24.547,111.918,189.671,239.440
974.00,89.903,24.439,111.837,188.498,237.968
975.00,89.900,24.543,111.825,187.290,236.610
976.00,89.810,24.518,111.819,186.105,235.101
977.00,89.714,24.504,111.700,184.989,233.656
978.00,89.636,24.517,111.637,183.828,232.243
979.00,89.596,24.513,111.622,182.688,230.833
980.00,89.557,24.517,111.580,181.676,229.559
981.00,89.471,24.509,111.503,180.643,228.152
982.00,89.421,24.531,111.458,179.625,226.849
983.00,89.344,24.567,111.438,178.630,225.562
984.00,89.299,24.521,111.357,177.621,224.219
985.00,89.249,24.484,111.329,176.699,222.961
986.00,89.219,24.521,111.286,175.695,221.652
987.00,89.218,24.529,111.290,174.783,220.378
988.00,89.143,24.487,111.188,173.897,219.164
989.00,89.045,24.538,111.141,173.002,217.890
990.00,88.984,24.505,111.053,172.085,216.633
991.00,88.893,24.495,111.009,171.228,215.419
992.00,88.916,24.634,111.016,170.394,214.296
993.00,88.779,25.113,110.908,169.617,212.958
994.00,88.795,25.008,110.883,168.787,211.857
995.00,88.661,25.041,110.839,167.980,210.713
996.00,88.595,24.979,110.754,167.206,209.532
997.00,88.433,24.883,110.691,166.374,208.399
998.00,88.453,25.213,110.730,165.700,207.348
999.00,88.338,25.480,110.639,164.935,206.211
1000.00,88.212,25.107,110.578,164.120,205.073
1001.00,88.234,25.658,110.584,163.460,204.076
1002.00,88.145,25.567,110.479,162.759,202.971
1003.00,88.095,25.537,110.443,162.081,201.955
1004.00,87.987,25.474,110.350,161.348,200.856
1005.00,87.861,25.519,110.302,160.646,199.869
1006.00,87.811,25.479,110.287,160.028,198.767
1007.00,87.748,25.539,110.192,159.271,197.769
1008.00,87.711,25.494,110.129,158.643,196.754
1009.00,87.631,25.539,110.093,158.016,195.788
1010.00,87.591,25.544,110.059,157.364,194.827
1011.00,87.436,25.522,109.967,156.759,193.878
1012.00,87.341,25.423,109.905,156.106,192.979
1013.00,87.322,25.500,109.936,155.532,192.082
1014.00,87.237,25.490,109.772,154.898,191.080
1015.00,87.171,25.476,109.767,154.353,190.169
1016.00,87.102,25.462,109.780,153.754,189.272
1017.00,87.036,25.513,109.750,153.172,188.462
1018.00,86.952,25.494,109.637,152.615,187.450
1019.00,86.915,25.500,109.580,152.094,186.689
1020.00,86.787,25.446,109.549,151.510,185.771
1021.00,86.731,25.516,109.480,150.958,184.919
1022.00,86.708,25.483,109.461,150.420,184.081
1023.00,86.640,25.491,109.398,149.851,183.246
1024.00,86.574,25.470,109.315,149.336,182.403
1025.00,86.505,25.471,109.278,148.817,181.643
1026.00,86.472,25.459,109.257,148.369,180.886
1027.00,86.383,25.453,109.120,147.764,180.033
1028.00,86.346,25.473,109.099,147.304,179.251
1029.00,86.326,25.452,108.962,146.763,178.380
1030.00,86.283,25.431,108.953,146.266,177.692
1031.00,86.239,25.475,108.858,145.843,176.962
1032.00,86.174,25.537,108.758,145.301,176.133
1033.00,86.190,25.510,108.712,144.789,175.415
1034.00,86.084,25.460,108.620,144.353,174.652
1035.00,86.080,25.489,108.583,143.845,173.920
1036.00,85.990,25.441,108.490,143.433,173.254
1037.00,85.937,25.490,108.439,143.010,172.580
1038.00,85.879,25.627,108.324,142.477,171.761
1039.00,85.831,35.355,108.298,142.061,171.104
1040.00,85.756,27.125,108.203,141.587,170.372
1041.00,85.651,27.927,108.064,141.111,169.676
1042.00,85.603,28.336,108.038,140.707,169.008
1043.00,85.650,81.662,108.083,140.365,168.378
1044.00,85.613,42.432,107.921,139.911,167.687
1045.00,85.463,56.108,107.764,139.373,166.992
1046.00,85.339,38.444,107.716,138.925,166.284
1047.00,85.277,29.708,107.605,138.559,165.641
1048.00,85.245,27.525,107.585,138.139,165.038
1049.00,85.211,27.434,107.510,137.750,164.379
1050.00,85.156,27.371,107.421,137.294,163.733
1051.00,85.068,27.260,107.397,136.952,163.138
1052.00,85.012,26.115,107.312,136.539,162.479
1053.00,84.912,25.279,107.254,136.187,161.900
1054.00,84.835,25.145,107.169,135.808,161.246
1055.00,84.743,25.149,107.046,135.443,160.645
1056.00,84.697,26.046,107.051,135.055,160.036
1057.00,84.618,26.308,106.996,134.715,159.411
1058.00,84.607,75.717,106.959,134.344,158.897
1059.00,84.500,34.419,106.829,134.040,158.244
1060.00,84.440,27.297,106.790,133.884,157.630
1061.00,84.414,26.534,106.694,153.637,157.082
1062.00,84.304,26.013,106.559,224.996,156.515
1063.00,84.253,26.270,106.554,221.962,155.916
1064.00,84.235,26.502,106.503,227.164,155.402
1065.00,84.226,26.480,106.398,228.019,154.811
1066.00,84.138,26.372,106.329,227.710,154.254
1067.00,84.082,26.333,106.279,219.249,153.758
1068.00,83.925,26.319,106.093,209.704,153.122
1069.00,83.973,26.455,106.061,206.320,152.660
1070.00,83.838,26.351,106.005,204.747,152.088
1071.00,83.843,26.538,105.978,202.667,151.583
1072.00,83.687,26.579,105.836,198.571,151.033
1073.00,83.620,26.599,105.778,198.508,150.473
1074.00,83.520,26.523,105.663,197.198,149.983
1075.00,83.351,26.525,105.615,196.070,149.505
1076.00,83.257,26.428,105.505,194.437,148.968
1077.00,83.125,26.396,105.477,193.348,148.432
1078.00,83.056,26.410,105.405,192.760,147.952
1079.00,83.021,26.354,105.319,191.102,147.475
1080.00,82.978,26.312,105.256,190.275,146.948
1081.00,82.892,26.323,105.143,189.355,146.460
1082.00,82.912,26.316,105.115,189.245,145.967
1083.00,82.803,26.342,105.059,188.509,145.490
1084.00,82.757,26.337,105.018,187.593,144.979
1085.00,82.673,26.300,104.929,186.792,144.545
1086.00,82.601,26.288,104.802,186.355,144.023
1087.00,82.630,26.309,104.803,186.075,143.589
1088.00,82.607,26.303,104.683,185.917,143.124
1089.00,82.513,26.261,104.538,184.829,142.609
1090.00,82.484,26.352,104.551,184.342,142.223
1091.00,82.364,26.316,104.468,183.640,141.715
1092.00,82.350,26.298,104.349,183.691,141.316
1093.00,82.229,26.317,104.277,182.783,140.763
1094.00,82.193,26.355,104.252,182.538,140.304
1095.00,82.194,26.361,104.121,182.246,139.920
1096.00,82.111,26.408,104.058,181.634,139.447
1097.00,82.046,26.432,103.987,181.635,139.062
1098.00,81.981,26.435,103.865,181.618,138.563
1099.00,81.949,26.511,103.838,181.448,138.118
1100.00,81.846,26.551,103.734,181.698,137.752
1101.00,81.748,26.520,103.640,181.393,137.309
1102.00,81.730,26.467,103.594,181.749,136.878
1103.00,81.730,26.410,103.472,181.227,136.447
1104.00,81.627,26.381,103.409,181.170,136.070
1105.00,81.654,26.290,103.323,180.793,135.604
1106.00,81.537,26.244,103.244,180.793,135.221
1107.00,81.455,26.252,103.131,180.783,134.760
1108.00,81.394,26.212,103.075,180.817,134.409
1109.00,81.375,26.227,103.033,180.935,134.010
1110.00,81.296,26.166,102.891,180.670,133.563
1111.00,81.201,26.051,102.804,180.645,133.155
1112.00,81.203,25.996,102.799,180.473,132.843
1113.00,81.164,26.011,102.710,180.882,132.473
1114.00,81.053,25.922,102.637,180.806,132.025
1115.00,81.013,25.975,102.520,181.173,131.618
1116.00,80.969,26.070,102.399,181.087,131.235
1117.00,80.884,26.157,102.370,178.456,130.915
1118.00,80.849,25.932,102.271,176.426,130.520
1119.00,80.755,27.814,102.150,185.146,130.126
1120.00,80.709,26.681,102.093,194.993,129.770
1121.00,80.684,26.071,101.919,200.171,129.352
1122.00,80.551,25.797,101.865,215.448,129.028
1123.00,80.602,25.761,101.822,242.574,128.681
1124.00,80.499,25.648,101.736,298.874,128.293
1125.00,80.451,25.636,101.613,298.874,127.949
1126.00,80.372,25.564,101.503,298.874,127.578
1127.00,80.421,25.699,101.514,298.874,127.306
1128.00,80.294,25.622,101.368,298.874,126.825
1129.00,80.318,25.588,101.301,298.874,126.486
1130.00,80.187,25.606,101.194,298.874,126.172
1131.00,80.186,25.593,101.098,298.874,125.808
1132.00,80.076,25.596,100.989,298.874,125.488
1133.00,80.139,25.632,100.961,298.874,125.173
1134.00,80.013,25.599,100.825,298.874,124.877
1135.00,79.942,25.574,100.764,298.874,124.461
1136.00,79.930,25.634,100.729,298.874,124.189
1137.00,79.823,25.563,100.575,298.874,123.788
1138.00,79.820,25.573,100.517,298.874,123.470
1139.00,79.731,25.587,100.419,298.874,123.134
1140.00,79.713,25.612,100.350,298.874,122.838
1141.00,79.620,25.615,100.235,298.874,122.483
1142.00,79.555,25.598,100.215,298.874,122.158
1143.00,79.511,25.551,100.065,298.874,121.858
1144.00,79.437,25.562,99.944,298.874,121.499
1145.00,79.366,25.571,99.870,298.874,121.237
1146.00,79.428,25.655,99.853,298.874,121.012
1147.00,79.379,25.563,99.740,298.874,120.595
1148.00,79.280,28.766,99.598,298.874,120.273
1149.00,79.194,31.067,99.485,298.874,119.943
