Time (s),TC1 (C),TC2 (C),TC3 (C),TC4 (C),TC5 (C)
131.0,215.253,170.211,56.444,26.888,24.192
132.0,213.563,168.94,56.545,26.916,24.198
133.0,211.89,167.673,56.65,26.975,24.16
134.0,210.326,166.556,56.801,27.006,24.197
135.0,208.742,165.321,56.921,27.069,24.183
136.0,207.128,164.159,56.991,27.087,24.183
137.0,205.68,163.054,57.147,27.149,24.222
138.0,204.09,161.891,57.217,27.096,24.167
139.0,202.603,160.821,57.281,27.157,24.16
140.0,201.129,159.777,57.443,27.214,24.266
141.0,199.74,158.721,57.545,27.278,24.243
142.0,198.249,157.706,57.619,27.353,24.225
143.0,196.776,156.702,57.743,27.348,24.26
144.0,195.418,155.746,57.903,27.457,24.302
145.0,194.028,154.795,57.936,27.463,24.246
146.0,192.538,153.721,57.979,27.426,24.176
147.0,191.259,152.827,58.095,27.499,24.268
148.0,189.972,151.96,58.245,27.524,24.293
149.0,188.657,151.081,58.374,27.663,24.281
150.0,187.407,150.18,58.439,27.637,24.297
151.0,186.125,149.24,58.5,27.66,24.303
152.0,184.829,148.434,58.581,27.723,24.284
153.0,183.567,147.517,58.669,27.711,24.25
154.0,182.304,146.688,58.701,27.767,24.306
155.0,181.164,145.916,58.823,27.759,24.301
156.0,179.958,145.09,58.943,27.894,24.303
157.0,178.812,144.321,59.021,27.915,24.347
158.0,177.644,143.588,59.178,28.032,24.423
159.0,176.411,142.712,59.113,27.987,24.335
160.0,175.375,141.979,59.279,28.065,24.384
161.0,174.32,141.215,59.317,28.085,24.396
162.0,173.156,140.498,59.398,28.118,24.365
163.0,172.103,139.753,59.502,28.209,24.38
164.0,170.984,138.977,59.524,28.24,24.389
165.0,169.96,138.291,59.605,28.299,24.424
166.0,168.956,137.606,59.696,28.387,24.452
167.0,167.851,136.955,59.788,28.365,24.43
168.0,166.879,136.219,59.82,28.472,24.464
169.0,165.914,135.551,59.825,28.432,24.426
170.0,164.842,134.869,59.947,28.461,24.499
171.0,163.867,134.27,59.99,28.567,24.486
172.0,162.889,133.607,60.035,28.553,24.477
173.0,161.958,132.978,60.079,28.653,24.502
174.0,160.97,132.333,60.135,28.684,24.518
175.0,160.037,131.72,60.208,28.737,24.517
176.0,159.118,131.139,60.271,28.76,24.517
177.0,158.157,130.484,60.32,28.868,24.529
178.0,157.337,129.931,60.409,28.943,24.631
179.0,156.413,129.32,60.436,28.965,24.555
180.0,155.544,128.738,60.498,28.954,24.635
181.0,154.712,128.177,60.556,29.025,24.655
182.0,153.898,127.623,60.593,29.086,24.664
183.0,153.009,126.997,60.639,29.172,24.651
184.0,152.185,126.523,60.674,29.211,24.683
185.0,151.312,125.965,60.717,29.283,24.733
186.0,150.5,125.403,60.742,29.336,24.731
187.0,149.642,124.811,60.723,29.342,24.695
188.0,148.884,124.367,60.886,29.505,24.74
189.0,147.985,123.807,60.842,29.453,24.778
190.0,147.18,123.303,60.901,29.525,24.773
191.0,146.431,122.74,60.903,29.534,24.802
192.0,145.638,122.301,60.945,29.617,24.812
193.0,144.835,121.724,60.922,29.618,24.784
194.0,144.097,121.208,60.994,29.699,24.827
195.0,143.295,120.619,60.952,29.627,24.774
196.0,142.617,120.146,60.968,29.768,24.861
197.0,141.83,119.66,60.976,29.822,24.874
198.0,141.046,119.181,61.014,29.812,24.885
199.0,140.367,118.693,60.985,29.912,24.836
200.0,139.705,118.278,61.075,30.015,24.974
