Time (s)	TC1 (C)	TC2 (C)	TC3 (C)	TC4 (C)	TC5 (C)
692,370	26,808	102,182	90,805	98,096	70,800
693,370	27,348	101,358	90,267	97,271	70,144
694,369	26,085	100,516	89,787	96,422	69,397
695,369	26,752	99,662	89,106	95,570	68,693
696,369	26,184	98,859	88,576	94,718	68,004
697,370	26,209	98,031	87,997	93,952	67,408
698,370	26,391	97,259	87,414	93,072	66,777
699,369	26,529	96,523	86,891	92,350	66,283
700,369	26,559	95,682	86,284	91,615	65,677
701,369	26,404	94,951	85,720	90,832	65,256
702,370	26,218	94,193	85,169	90,101	64,956
703,369	26,311	93,482	84,631	89,386	64,601
704,369	26,393	92,730	84,019	88,625	64,130
705,369	26,324	92,050	83,526	87,976	63,812
706,371	26,207	91,341	82,989	87,265	63,374
707,369	26,201	90,643	82,419	86,552	62,946
708,370	26,277	89,970	81,900	85,917	62,476
709,369	26,092	89,311	81,360	85,269	62,024
710,369	26,053	88,574	80,806	84,566	61,495
711,369	26,013	87,977	80,317	84,000	61,177
712,369	25,888	87,307	79,756	83,370	60,716
713,370	26,033	86,675	79,305	82,760	60,403
714,369	26,171	86,072	78,786	82,190	60,093
715,370	25,914	85,396	78,285	81,602	59,721
716,369	25,892	84,791	77,803	80,997	59,304
717,370	25,934	84,227	77,309	80,423	58,938
718,369	26,007	83,588	76,827	79,926	58,597
719,370	26,375	82,963	76,272	79,297	58,138
720,371	26,189	82,429	75,810	78,793	57,922
721,370	26,095	81,864	75,353	78,287	57,532
722,369	26,074	81,234	74,903	77,757	57,210
723,369	26,118	80,752	74,408	77,260	56,926
724,368	26,051	80,200	73,912	76,675	56,528
725,368	25,993	79,649	73,461	76,158	56,238
726,369	26,186	79,102	73,004	75,647	55,943
727,370	26,217	78,572	72,558	75,189	55,692
728,369	26,358	78,085	72,155	74,702	55,365
729,369	26,373	77,527	71,665	74,173	55,098
730,368	26,409	76,990	71,253	73,662	54,815
731,368	26,510	76,539	70,841	73,197	54,546
732,369	26,472	75,996	70,408	72,687	54,261
733,368	26,747	75,545	69,991	72,214	54,020
734,368	26,775	75,047	69,649	71,841	53,862
735,368	26,739	74,587	69,159	71,395	53,622
736,368	26,700	74,113	68,755	70,912	53,391
737,368	26,616	73,693	68,400	70,547	53,169
738,369	26,508	73,211	67,982	70,060	52,917
739,370	26,459	72,753	67,561	69,642	52,706
740,369	26,401	72,363	67,228	69,265	52,532
741,368	26,251	71,873	66,795	68,827	52,244
742,369	26,401	71,509	66,448	68,428	52,147
743,368	26,446	70,980	66,067	68,067	51,933
744,369	26,401	70,615	65,750	67,628	51,756
745,369	26,449	70,197	65,340	67,218	51,500
746,369	26,387	69,734	65,006	66,889	51,329
747,368	26,333	69,350	64,637	66,553	51,118
748,370	26,239	68,925	64,244	66,096	50,871
749,370	26,822	68,519	63,923	65,757	50,757
750,370	27,678	68,169	63,609	65,468	50,551
751,368	28,607	67,738	63,213	64,990	50,299
752,368	27,981	67,420	62,982	64,673	50,132
753,368	27,450	67,011	62,632	64,369	49,859
754,368	25,925	66,606	62,217	63,970	49,644
755,368	24,991	66,237	61,926	63,664	49,438
756,368	24,963	65,859	61,537	63,254	49,193
757,369	34,237	65,548	61,296	62,908	49,001
758,368	26,360	65,171	61,011	62,584	48,731
759,368	27,857	64,786	60,643	62,202	48,438
760,368	25,038	64,381	60,323	61,866	48,323
