Time (s)	TC1 (C)	TC2 (C)	TC3 (C)	TC4 (C)	TC5 (C)
606,289	100,790	113,637	102,475	102,045	102,838
607,289	99,361	111,981	101,240	100,675	101,188
608,289	97,915	110,315	99,962	99,293	99,760
609,289	96,629	108,811	98,772	97,994	98,316
610,290	95,262	107,269	97,546	96,753	96,864
611,290	94,051	105,928	96,450	95,535	95,578
612,290	92,772	104,398	95,321	94,285	94,230
613,289	91,629	103,141	94,241	93,216	93,077
614,289	90,576	101,672	93,065	91,996	91,773
615,289	89,508	100,372	92,109	90,953	90,622
616,290	88,465	99,180	91,164	89,876	89,480
617,289	87,368	97,952	90,171	88,774	88,416
618,289	86,310	96,777	89,218	87,756	87,267
619,289	85,306	95,621	88,222	86,752	86,268
620,289	84,400	94,521	87,323	85,864	85,227
621,289	83,487	93,433	86,444	84,934	84,271
622,289	82,532	92,406	85,636	84,120	83,420
623,289	81,684	91,415	84,749	83,236	82,486
624,288	80,828	90,412	83,896	82,422	81,657
625,289	79,999	89,412	83,088	81,576	80,767
626,289	79,137	88,546	82,323	80,832	79,924
627,290	78,301	87,564	81,570	80,031	79,151
628,288	77,463	86,606	80,778	79,267	78,374
629,290	76,793	85,831	80,132	78,591	77,626
630,288	76,035	84,928	79,346	77,825	76,895
631,289	75,392	84,056	78,658	77,133	76,131
632,288	74,715	83,240	77,981	76,436	75,462
633,289	74,077	82,498	77,349	75,758	74,720
634,290	73,605	81,695	76,702	75,135	74,077
635,289	73,087	80,982	76,034	74,570	73,480
636,290	72,570	80,214	75,423	73,920	72,801
637,291	72,012	79,509	74,862	73,349	72,256
638,290	71,471	78,702	74,137	72,685	71,602
639,291	70,986	78,112	73,617	72,154	71,088
640,289	70,493	77,422	73,079	71,606	70,479
641,289	69,869	76,737	72,502	71,081	69,888
642,289	69,365	76,130	71,951	70,527	69,348
643,289	68,820	75,479	71,481	70,026	68,859
644,288	68,202	74,851	70,946	69,504	68,234
645,291	67,715	74,242	70,384	68,941	67,744
646,290	67,250	73,727	69,906	68,473	67,270
647,289	66,762	73,121	69,402	68,027	66,783
648,290	66,289	72,499	68,970	67,531	66,268
649,289	65,840	71,983	68,486	67,102	65,827
650,289	65,296	71,383	67,950	66,593	65,358
651,289	64,912	70,915	67,557	66,215	64,931
652,289	64,486	70,340	67,067	65,752	64,510
653,288	64,094	69,829	66,698	65,298	64,039
654,289	63,795	69,323	66,240	64,896	63,623
655,290	63,460	68,805	65,804	64,479	63,218
656,288	63,168	68,373	65,451	64,129	62,848
657,289	62,776	67,904	65,034	63,752	62,454
658,305	62,471	67,430	64,579	63,352	62,057
659,289	62,040	66,919	64,204	62,971	61,687
660,288	61,611	66,468	63,843	62,605	61,365
661,289	61,180	66,050	63,423	62,194	60,930
662,290	60,897	65,650	63,081	61,860	60,607
663,288	60,468	65,130	62,672	61,429	60,135
664,289	60,072	64,729	62,323	61,103	59,803
665,288	59,722	64,323	61,980	60,794	59,459
666,289	59,439	63,932	61,630	60,473	59,170
667,289	59,140	63,577	61,345	60,214	58,930
668,290	58,736	63,165	60,990	59,824	58,532
