Time (s)	TC1 (C)	TC2 (C)	TC3 (C)	TC4 (C)	TC5 (C)
57,962	27,984	47,174	164,640	70,796	30,253
58,962	28,041	47,614	163,941	71,294	30,298
59,961	28,005	47,882	163,045	71,663	30,263
60,961	28,022	48,308	162,153	72,083	30,321
61,963	28,080	48,605	161,099	72,460	30,397
62,963	28,045	48,906	159,921	72,780	30,414
63,962	28,092	49,176	158,583	73,093	30,454
64,960	28,097	49,482	157,298	73,233	30,500
65,963	28,138	49,715	155,894	73,448	30,549
66,962	28,137	49,924	154,444	73,576	30,557
67,961	28,238	50,166	153,048	73,757	30,732
68,963	28,309	50,326	151,594	73,866	30,759
69,961	28,280	50,526	150,052	73,917	30,764
70,962	28,330	50,699	148,516	74,024	30,880
71,963	28,359	50,812	146,910	74,032	30,866
72,962	28,428	50,972	145,419	74,048	30,965
73,962	28,485	51,093	143,821	74,075	31,043
74,961	28,565	51,203	142,308	74,109	31,113
75,963	28,516	51,243	140,699	74,013	31,168
76,961	28,634	51,387	139,193	73,984	31,217
77,962	28,700	51,508	137,739	73,976	31,370
78,963	28,735	51,582	136,157	73,846	31,342
79,961	28,774	51,641	134,728	73,805	31,464
80,963	28,823	51,715	133,296	73,693	31,614
81,962	28,927	51,785	131,830	73,571	31,668
82,962	29,006	51,846	130,391	73,481	31,742
83,962	29,098	51,905	128,976	73,354	31,844
84,963	29,096	51,879	127,545	73,169	31,925
85,963	29,148	51,931	126,153	73,001	32,039
86,962	29,205	52,050	124,832	72,870	32,153
87,962	29,298	52,005	123,446	72,653	32,198
88,961	29,295	52,042	122,170	72,488	32,294
89,961	29,400	52,042	120,893	72,320	32,383
90,963	29,446	52,060	119,571	72,117	32,478
91,963	29,527	52,082	118,342	71,897	32,558
92,962	29,626	52,101	117,129	71,729	32,645
93,963	29,690	52,086	115,943	71,543	32,746
94,964	29,753	52,089	114,730	71,357	32,845
95,963	29,742	52,014	113,505	71,065	32,876
96,963	29,858	52,036	112,421	70,934	32,989
97,963	29,983	51,998	111,316	70,689	33,124
98,963	30,044	51,991	110,238	70,480	33,231
99,964	30,176	52,046	109,146	70,337	33,306
100,961	30,213	52,014	108,096	70,064	33,409
101,964	30,281	51,930	107,050	69,821	33,421
102,964	30,339	51,902	105,987	69,661	33,547
103,964	30,442	51,860	105,059	69,420	33,639
104,962	30,467	51,844	103,959	69,191	33,743
105,963	30,616	51,837	103,011	69,014	33,893
106,963	30,620	51,820	102,063	68,770	33,937
107,964	30,749	51,754	101,135	68,525	34,032
108,962	30,873	51,771	100,195	68,359	34,145
109,964	30,908	51,693	99,282	68,093	34,196
110,962	31,004	51,675	98,475	67,882	34,269
111,964	31,037	51,646	97,589	67,607	34,363
112,963	31,161	51,612	96,835	67,404	34,558
113,965	31,231	51,521	96,073	67,157	34,522
114,964	31,326	51,513	95,290	66,947	34,647
115,965	31,388	51,473	94,476	66,733	34,706
116,965	31,432	51,460	93,719	66,499	34,842
117,963	31,488	51,360	93,004	66,261	34,865
118,963	31,576	51,324	92,308	65,997	35,017
119,964	31,726	51,305	91,594	65,844	35,110
120,963	31,754	51,225	90,846	65,611	35,211
121,964	31,817	51,156	90,135	65,434	35,273
122,962	31,911	51,168	89,478	65,198	35,385
123,964	31,980	51,071	88,694	64,933	35,424
124,965	32,102	51,075	87,752	64,792	35,536
125,963	32,184	50,997	86,964	64,572	35,559
126,964	32,217	50,925	86,273	64,273	35,652
127,965	32,332	50,941	85,718	64,161	35,753
128,964	32,378	50,855	84,989	63,901	35,843
129,964	32,466	50,776	84,440	63,722	35,899
130,965	32,548	50,740	83,878	63,475	35,968
131,964	32,599	50,684	83,255	63,327	36,097
132,966	32,660	50,606	82,718	63,103	36,122
133,963	32,762	50,582	82,139	62,852	36,270
134,964	32,821	50,492	81,603	62,694	36,239
135,964	32,910	50,434	81,052	62,469	36,308
136,965	32,959	50,402	80,474	62,294	36,452
137,965	33,076	50,380	79,957	62,150	36,577
138,966	33,135	50,247	79,385	61,900	36,549
139,965	33,177	50,244	78,890	61,715	36,665
140,965	33,241	50,159	78,395	61,542	36,734
141,965	33,335	50,139	77,841	61,338	36,805
142,966	33,421	50,094	77,361	61,196	36,822
143,965	33,537	50,030	76,899	60,995	36,975
144,964	33,558	49,937	76,336	60,725	36,965
145,965	33,666	49,883	75,916	60,565	37,106
146,964	33,707	49,836	75,472	60,365	37,120
147,966	33,823	49,746	75,024	60,196	37,239
148,964	33,854	49,666	74,529	59,996	37,200
149,965	33,940	49,655	74,085	59,850	37,328
150,965	33,998	49,559	73,603	59,645	37,346
151,966	34,077	49,538	73,228	59,502	37,429
152,965	34,181	49,487	72,786	59,290	37,500
153,966	34,219	49,404	72,332	59,083	37,576
154,965	34,266	49,250	71,937	58,892	37,594
155,966	34,343	49,315	71,554	58,834	37,722
156,965	34,408	49,197	71,155	58,640	37,727
157,966	34,492	49,092	70,722	58,435	37,808
158,965	34,490	49,092	70,364	58,322	37,848
159,965	34,568	48,954	69,950	58,066	37,861
160,965	34,630	48,998	69,635	57,962	37,991
161,966	34,703	48,913	69,248	57,804	37,986
162,966	34,774	48,788	68,860	57,623	38,081
163,965	34,845	48,755	68,489	57,490	38,135
164,965	34,904	48,671	68,159	57,331	38,210
165,965	34,932	48,664	67,807	57,213	38,261
166,966	35,024	48,653	67,483	57,046	38,324
167,967	35,027	48,466	67,097	56,850	38,297
168,965	35,118	48,425	66,814	56,724	38,335
169,965	35,163	48,381	66,490	56,590	38,431
170,966	35,191	48,290	66,154	56,394	38,452
171,968	35,325	48,290	65,837	56,297	38,561
172,967	35,371	48,273	65,568	56,125	38,574
173,967	35,378	48,113	65,194	55,986	38,586
174,967	35,512	48,079	64,880	55,871	38,696
175,967	35,521	47,995	64,538	55,712	38,716
176,967	35,624	47,913	64,268	55,562	38,811
177,966	35,643	47,890	63,958	55,399	38,864
178,966	35,699	47,870	63,701	55,293	38,889
179,966	35,715	47,759	63,408	55,094	38,898
180,967	35,765	47,667	63,060	54,990	38,913
181,965	35,843	47,637	62,787	54,852	38,990
182,966	35,881	47,558	62,487	54,656	39,017
183,966	35,946	47,504	62,225	54,562	39,097
184,966	35,975	47,412	61,853	54,462	39,092
185,967	36,016	47,449	61,707	54,349	39,230
186,966	36,030	47,371	61,411	54,187	39,175
187,967	36,148	47,251	61,119	54,056	39,205
188,966	36,192	47,247	60,900	53,971	39,286
189,966	36,262	47,172	60,653	53,859	39,295
190,967	36,272	47,102	60,473	53,766	39,334
191,967	36,374	47,068	60,242	53,656	39,410
192,967	36,356	46,943	59,889	53,516	39,434
193,966	36,480	46,888	59,703	53,364	39,483
194,967	36,501	46,847	59,439	53,229	39,507
195,967	36,498	46,735	59,167	53,126	39,496
196,966	36,492	46,740	58,974	52,994	39,556
197,967	36,566	46,648	58,774	52,852	39,550
198,966	36,575	46,595	58,538	52,738	39,585
199,967	36,616	46,489	58,225	52,662	39,602
200,967	36,762	46,513	58,070	52,531	39,700
201,966	36,741	46,425	57,863	52,470	39,732
202,967	36,711	46,324	57,586	52,270	39,707
203,969	36,781	46,299	57,424	52,204	39,722
204,967	36,838	46,240	57,195	52,091	39,775
205,968	36,799	46,240	57,028	51,992	39,800
206,968	36,866	46,198	56,822	51,901	39,869
207,967	36,941	46,106	56,603	51,813	39,790
